episode,step,state,action,reward,phase
13,83,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,84,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,85,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,86,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,87,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,88,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,89,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
13,90,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,91,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,92,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,93,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,94,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,95,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,96,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-5.0,0
13,97,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-15.0,0
13,98,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-25.0,0
13,99,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-35.0,0
13,100,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-49.0,2
13,101,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-69.0,2
13,102,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-89.0,2
13,103,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-109.0,2
13,104,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-129.0,2
13,105,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-149.0,2
13,106,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-176.0,2
13,107,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-206.0,2
13,108,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-236.0,2
13,109,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-266.0,2
13,110,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-296.0,2
13,111,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-326.0,2
13,112,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-356.0,2
13,113,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,-252.0,0
13,114,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-272.0,2
13,115,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-292.0,2
13,116,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-312.0,2
13,117,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-332.0,2
13,118,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-352.0,2
13,119,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-372.0,2
13,120,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-392.0,2
13,121,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-412.0,0
13,122,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-432.0,2
13,123,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-452.0,0
13,124,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-472.0,2
13,125,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-492.0,0
13,126,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-207.0,2
13,127,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-217.0,2
13,128,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-227.0,2
13,129,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-237.0,2
13,130,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-247.0,2
13,131,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-257.0,2
13,132,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-267.0,2
13,133,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-277.0,2
13,134,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-287.0,2
13,135,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-297.0,2
13,136,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-6.0,0
13,137,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-16.0,0
13,138,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-26.0,0
13,139,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-36.0,0
13,140,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-46.0,0
13,141,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-56.0,0
13,142,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-71.0,2
13,143,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-91.0,2
13,144,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-111.0,2
13,145,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-131.0,2
13,146,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-151.0,2
13,147,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-171.0,2
13,148,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-191.0,2
13,149,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-211.0,2
13,150,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0,-146.0,0
13,151,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-156.0,0
13,152,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-166.0,0
13,153,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-176.0,0
13,154,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-186.0,0
13,155,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-196.0,0
13,156,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-206.0,0
13,157,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-226.0,2
13,158,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-246.0,2
13,159,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-266.0,2
13,160,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-286.0,2
13,161,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-306.0,2
13,162,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-326.0,2
13,163,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-346.0,2
13,164,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-366.0,2
13,165,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-386.0,2
13,166,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-100.0,2
13,167,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-110.0,0
13,168,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-120.0,0
13,169,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-130.0,0
13,170,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-140.0,0
13,171,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-150.0,0
13,172,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-160.0,0
13,173,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-170.0,0
13,174,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-180.0,0
13,175,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-190.0,0
13,176,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-200.0,0
13,177,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-210.0,0
13,178,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-220.0,0
13,179,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-230.0,0
13,180,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-240.0,0
13,181,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-250.0,0
13,182,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-260.0,0
13,183,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-270.0,0
13,184,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-280.0,0
13,185,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-290.0,0
13,186,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-300.0,0
13,187,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,188,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,189,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,190,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,191,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,192,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,193,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,194,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,195,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,196,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,197,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,198,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,199,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,200,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,201,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,202,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,203,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,204,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,205,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,206,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,207,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,208,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,209,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,210,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,211,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,212,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,213,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,214,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,215,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
13,216,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,217,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-4.0,0
13,218,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-14.0,0
13,219,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-24.0,0
13,220,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",2,-34.0,2
13,221,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-44.0,0
13,222,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-54.0,0
13,223,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-64.0,0
13,224,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-74.0,0
13,225,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-84.0,0
13,226,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-94.0,0
