episode,step,state,action,reward,phase
9,23,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,24,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,25,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,26,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,27,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,28,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,29,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,30,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,31,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,32,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,33,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,34,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,35,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-2.0,2
9,36,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-12.0,2
9,37,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-22.0,2
9,38,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-32.0,2
9,39,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-42.0,0
9,40,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-52.0,2
9,41,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-62.0,2
9,42,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-72.0,2
9,43,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-82.0,2
9,44,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-98.0,2
9,45,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-118.0,2
9,46,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-138.0,2
9,47,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-158.0,2
9,48,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,-132.0,0
9,49,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-142.0,2
9,50,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-154.0,2
9,51,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-174.0,2
9,52,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-194.0,2
9,53,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-214.0,2
9,54,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-234.0,2
9,55,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-254.0,2
9,56,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-274.0,2
9,57,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,-222.0,0
9,58,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-232.0,2
9,59,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-242.0,2
9,60,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-252.0,2
9,61,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-262.0,2
9,62,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-272.0,2
9,63,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-282.0,2
9,64,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-292.0,2
9,65,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,66,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",2,-0.0,2
9,67,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,68,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,69,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,70,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,71,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,72,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,73,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,74,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,75,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,76,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,77,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,78,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,79,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,80,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,81,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,82,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,83,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,84,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,85,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,86,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,87,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,88,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,89,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,90,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,91,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,92,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,93,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,94,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,95,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,96,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-6.0,2
9,97,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-16.0,2
9,98,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-26.0,2
9,99,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-36.0,2
9,100,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-52.0,2
9,101,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-72.0,2
9,102,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-92.0,2
9,103,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-112.0,2
9,104,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-132.0,2
9,105,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-152.0,2
9,106,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-179.0,2
9,107,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-211.0,2
9,108,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0)",2,-239.0,2
9,109,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-269.0,2
9,110,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-299.0,2
9,111,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-329.0,2
9,112,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-359.0,2
9,113,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-389.0,2
9,114,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,-419.0,0
9,115,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-449.0,2
9,116,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,-313.0,0
9,117,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-333.0,0
9,118,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-353.0,0
9,119,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-373.0,0
9,120,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-393.0,0
9,121,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-413.0,0
9,122,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-433.0,0
9,123,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-453.0,2
9,124,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-473.0,0
9,125,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-493.0,2
9,126,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-207.0,0
9,127,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-217.0,2
9,128,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-227.0,2
9,129,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-237.0,2
9,130,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-247.0,2
9,131,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-257.0,2
9,132,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-267.0,2
9,133,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-277.0,0
9,134,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-287.0,2
9,135,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-297.0,2
9,136,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-6.0,2
9,137,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-16.0,2
9,138,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-26.0,2
9,139,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-36.0,2
9,140,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-46.0,2
9,141,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-56.0,2
9,142,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-71.0,2
9,143,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-91.0,2
9,144,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-111.0,2
9,145,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-131.0,2
9,146,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-151.0,2
9,147,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-171.0,2
9,148,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-191.0,2
9,149,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-211.0,2
9,150,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0,-146.0,0
9,151,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-156.0,2
9,152,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-166.0,2
9,153,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",2,-176.0,2
9,154,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-186.0,2
9,155,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-196.0,2
9,156,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-207.0,2
9,157,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-227.0,0
9,158,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-247.0,0
9,159,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-267.0,0
9,160,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-287.0,0
9,161,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-307.0,0
9,162,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-327.0,0
9,163,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-347.0,0
9,164,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-367.0,0
9,165,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-387.0,2
9,166,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-101.0,0
9,167,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-111.0,2
9,168,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-121.0,2
9,169,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-131.0,2
9,170,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-141.0,2
9,171,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-151.0,2
9,172,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-161.0,2
9,173,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-171.0,2
9,174,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-181.0,2
9,175,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-191.0,2
9,176,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-201.0,2
9,177,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-211.0,2
9,178,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-221.0,2
9,179,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-231.0,2
9,180,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-241.0,2
9,181,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-251.0,2
9,182,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-261.0,2
9,183,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-271.0,2
9,184,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-281.0,2
9,185,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-291.0,2
9,186,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,187,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0,-0.0,0
9,188,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0,-0.0,0
9,189,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,190,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,191,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,192,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,193,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,194,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,195,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,196,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,197,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,198,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,199,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,200,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,201,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,202,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,203,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,204,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,205,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,206,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,207,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,208,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,209,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,210,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,211,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,212,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,213,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,214,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,215,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,216,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,217,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-5.0,2
9,218,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-15.0,2
9,219,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-25.0,2
9,220,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",2,-35.0,2
9,221,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-45.0,2
9,222,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-55.0,2
9,223,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-65.0,2
9,224,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",2,-75.0,2
9,225,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-85.0,2
9,226,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-95.0,2
9,227,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-105.0,2
9,228,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-115.0,2
9,229,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-125.0,2
9,230,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-135.0,2
9,231,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-145.0,2
9,232,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-155.0,2
9,233,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-165.0,2
9,234,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-175.0,2
9,235,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-185.0,2
9,236,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-195.0,2
9,237,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-205.0,2
9,238,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-215.0,2
9,239,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-225.0,2
9,240,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-235.0,2
9,241,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-245.0,2
9,242,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-255.0,2
9,243,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-265.0,2
9,244,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-275.0,2
9,245,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-285.0,2
9,246,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-295.0,2
9,247,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
9,248,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,249,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,250,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-2.0,0
9,251,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",2,-0.0,2
9,252,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,253,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,254,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,255,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,256,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,257,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-1.0,0
9,258,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0,-0.0,0
9,259,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,260,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,261,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,262,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,263,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,264,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
9,265,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-5.0,2
9,266,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-15.0,2
9,267,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-25.0,2
9,268,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-35.0,2
9,269,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-45.0,2
9,270,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-55.0,2
9,271,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0,-65.0,0
9,272,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-75.0,2
